,src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report,finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6
2974,20141214-4.html,2014-12-14,Sha Tin,4,2014-236,Group One,2400,GOOD TO FIRM,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",26.27 26.31 26.70 24.83 22.86 22.86,"
                WAYFOONG EXPRESS was withdrawn on 12.12.14 by order of the Stewards acting on veterinary advice (lame right fore).  Before being allowed to race again, WAYFOONG EXPRESS will be subjected to an official veterinary examination.
EMPOLI began very awkwardly and lost a significant amount of ground.
PARISH HALL was slow to begin.
In the early and middle stages, RAINBOW CHIC proved very difficult to settle and got its head up on a number of occasions.
Approaching the winning post on the first occasion, PARISH HALL, which throughout the race travelled wide and without cover, proved very difficult to settle and got its head up on a number of occasions.
Making the turn after the 900 Metres, RAINBOW CHIC, which was continuing to prove difficult to settle, was steadied away from the heels of KHAYA.
After the 700 Metres, RAINBOW CHIC and BUBBLE CHIC momentarily raced tight inside CURREN MIROTIC which shifted in when improving to race outside the lead.
In the Straight, EMPOLI hung in under pressure.
The performance of RAINBOW CHIC, which finished tailed out, was considered unacceptable.  Before being allowed to race again, RAINBOW CHIC will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of RED CADEAUX, RAINBOW CHIC and SNOW SKY immediately following the race did not show any significant findings.
After the race, the Veterinary Surgeon reported that CURREN MIROTIC was found to have a small puncture wound to the right hind tendon.
FLINTSHIRE and WILLIE CAZALS were sent for sampling.
",11,9.0,RAINBOW CHIC,P118,B Prebble,C Fownes,126,1112,1,28-1/4,4.0,2.0,3.0,4.0,2.34.34,66,3.0,11.0
7731,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",1,7.0,HELENE HAPPY STAR,T104,N Callan,J Moore,122,1112,13,-,1.0,1.0,1.0,1.0,2.30.70,9.3,1.0,1.0
7732,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",2,11.0,RENAISSANCE ART,T197,M L Yeung,C Fownes,113,1102,12,3/4,4.0,5.0,6.0,6.0,2.30.86,8.6,3.0,2.0
7733,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",3,12.0,TAKE TO THE LIMIT,S190,T H So,R Gibson,113,1121,8,3,9.0,8.0,7.0,7.0,2.31.24,17,6.0,3.0
7734,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",4,9.0,SAVVY NATURE,T127,J Moreira,J Moore,115,1264,2,4-1/2,6.0,7.0,8.0,8.0,2.31.45,4.3,7.0,4.0
7735,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",5,6.0,BUBBLE CHIC,N369,D Lane,D J Hall,122,996,7,10-1/2,8.0,3.0,4.0,4.0,2.32.37,42,5.0,5.0
7736,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",6,2.0,KHAYA,P289,N Rawiller,J Size,129,1056,10,11-3/4,2.0,2.0,2.0,2.0,2.32.59,18,2.0,6.0
7737,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",7,5.0,GOT FLY,T048,D Whyte,R Gibson,124,1158,4,13-3/4,7.0,9.0,9.0,9.0,2.32.90,4.1,8.0,7.0
7738,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",8,4.0,THUNDER FANTASY,T125,B Prebble,J Size,128,1143,3,14-3/4,3.0,4.0,3.0,3.0,2.33.06,6,4.0,8.0
7739,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",9,8.0,WAYFOONG EXPRESS,P262,K Teetan,R Gibson,115,1026,5,17-1/2,11.0,10.0,10.0,10.0,2.33.51,10,11.0,9.0
7740,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",10,3.0,RAINBOW CHIC,P118,Z Purton,C Fownes,128,1128,9,22-1/4,10.0,11.0,11.0,11.0,2.34.26,42,9.0,10.0
7741,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",11,13.0,LUCKY OMENS,P146,K C Ng,A S Cruz,113,1042,11,26-1/4,13.0,13.0,13.0,12.0,2.34.89,94,12.0,11.0
7742,20150509-8.html,2015-05-09,Sha Tin,8,2014-605,Hong Kong Group Three,2400,YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""B+2"" COURSE",25.25 24.83 25.11 25.45 24.14 25.92,"
                LUCKY OMENS was slow to begin.
Shortly after the start, KHAYA shifted out and bumped RENAISSANCE ART.
Near the 2200 Metres, KHAYA was steadied away from the heels of HELENE HAPPY STAR (N Callan) which shifted in when not properly clear.  N Callan was reprimanded and advised to exercise more care.
Approaching the winning post on the first occasion, SHAMKIYR got its head up when proving difficult to settle.
Passing the winning post on the first occasion, SHAMKIYR again got its head up when being steadied away from the heels of THUNDER FANTASY.
CALIFORNIA MEMORY was eased out of the race near the 800 Metres.  A Suborics stated that as his mount became unbalanced in its action and was not stretching out, he believed it was in its best interests for it to take no further part in the race.  A veterinary inspection of CALIFORNIA MEMORY immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, CALIFORNIA MEMORY will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
J Moreira, the rider of the 4th placed, SAVVY NATURE, was advised that whilst the Stewards were satisfied his riding out of the horse over the concluding stages had no bearing on its finishing position, nonetheless he was reminded of his obligation to ride his mounts out at least hands and heels wherever circumstances permit.
After the race, both B Prebble (THUNDER FANTASY) and D Whyte (GOT FLY) reported that their mounts did not handle the track conditions.
A veterinary inspection of THUNDER FANTASY, GOT FLY and WAYFOONG EXPRESS immediately following the race did not show any significant findings.
GOT FLY, HELENE HAPPY STAR and RENAISSANCE ART were sent for sampling.
",12,10.0,SHAMKIYR,T143,K C Leung,R Gibson,114,1076,1,39-1/2,5.0,6.0,5.0,5.0,2.37.01,31,10.0,12.0
